"zipcode","latitude","longitude"
"74842,34.62480,-96.67270"
"SE18 6ES,51.48948,0.06759"
"69101,41.13000,-100.77000"
"11545,40.84000,-73.61000"
"27320,36.28291,-79.59753"
"500003,17.43238,78.49105"
"35755,34.55227,-86.11920"
"04005,43.53587,-70.57046"
"59626,46.60280,-112.03500"
"18046,40.54750,-75.56190"
"78586,26.13000,-97.63000"
"G2K 1N8,46.82780,-71.29122"
"33530,27.90740,-82.17920"
"66948,39.60960,-97.87520"
"21158,39.59343,-77.11609"
"30165,34.25454,-85.35440"
"61450,40.58000,-90.97000"
"45318,40.13840,-84.35860"
"J0P 1P0,45.48599,-74.31799"
"81639,40.48000,-107.26000"
"25067,38.21840,-81.44340"
"21201,39.30000,-76.61000"
"41051,38.92860,-84.53810"
"19195,39.95250,-75.16450"
"14822,42.43646,-77.86805"
"46573,41.54010,-86.06110"
"53208,43.04998,-87.96288"
"21914,39.57000,-75.97000"
"32145,29.67780,-81.42120"
"93551,34.59590,-118.23600"
"14559,43.16720,-77.82920"
"04237,44.49740,-70.72620"
"37232,36.14370,-86.80960"
"97375,44.96430,-122.61200"
"06791,41.75490,-73.05820"
"58476,47.24722,-98.96817"
"23117,37.95209,-77.90000"
"60137,41.86000,-88.06000"
"57745,43.99395,-103.77177"
"P7E 5M7,48.38090,-89.24768"
"17507,40.19680,-76.01760"
"17334,39.82360,-76.99240"
"92843,33.76380,-117.93100"
"05151,43.39380,-72.50250"
"72360,34.72149,-90.67733"
"56518,46.49960,-95.21770"
"50622,42.68660,-92.35790"
"95746,38.74650,-121.19200"
"10577,41.03970,-73.71180"
"45101,38.69560,-83.73860"
"44086,41.67023,-81.05339"
"61474,40.73360,-90.36240"
"80306,40.04390,-105.30700"
"03262,44.03362,-71.68272"
"32792,28.60180,-81.32053"
"15019,40.42620,-80.34970"
"94120,37.79330,-122.40300"
"M2H 0A2,43.80544,-79.34458"
"25902,37.57030,-81.23250"
"2202 EC,52.23898,4.43280"
"92823,33.92640,-117.79600"
"73108,35.44910,-97.56740"
"P7K 0P8,48.36527,-89.44279"
"7413,52.26057,6.16225"
"72031,35.76897,-92.44599"
"02912,41.82620,-71.40250"
"21278,39.31930,-76.61600"
"27910,36.30910,-77.01370"
"39641,31.41517,-90.18842"
"85301,33.53140,-112.17700"
"43437,41.25000,-83.60000"
"39146,32.90170,-89.98290"
"77535,30.10021,-94.88770"
"80424,39.46610,-106.06200"
"10542,41.37160,-73.76220"
"46801,41.07000,-85.13000"
"72543,35.46058,-92.06652"
"93210,36.17180,-120.22184"
"24464,37.86030,-79.09430"
"53711,43.01640,-89.42010"
"48074,42.95114,-82.54023"
"31069,32.44310,-83.74390"
"26621,38.76177,-80.64148"
"32207,30.29100,-81.63180"
"54486,44.72540,-89.06420"
"11363,40.77260,-73.74670"
"2721,52.05228,4.53661"
"21613,38.56320,-76.07880"
"33685,27.99910,-82.58280"
"78769,30.30580,-97.75050"
"T2A 5P1,51.06364,-113.98702"
"64080,38.79390,-94.24550"
"V0T,52.35402,-127.69375"
"6069,-31.78753,115.98870"
"29581,34.24520,-79.16460"
"11367,40.73627,-73.81613"
"23178,37.40250,-76.45890"
"97008,45.45990,-122.80300"
"83262,43.14510,-112.52300"
"18456,41.57720,-75.32360"
"99104,47.08820,-117.16200"
"85740,32.36090,-111.07800"
"B4V 6G6,44.37212,-64.52088"
"43682,41.64180,-83.54380"
"25555,38.18501,-82.54023"
"V3C 3V1,49.26284,-122.78107"
"68335,40.30050,-97.77910"
"46748,41.24980,-85.16340"
"23003,37.43830,-76.57640"
"17529,40.03838,-76.10750"
"07034,40.88180,-74.38270"
"99736,66.01510,-163.10100"
"82831,44.72360,-106.07600"
"80440,39.13520,-105.98200"
"77517,29.38000,-95.09000"
"M6H 2H6,43.67234,-79.44330"
"41006,38.72834,-84.39625"
"T0C 0M0,52.74900,-114.29048"
"25148,38.09220,-81.57710"
"08033,39.89340,-75.03870"
"06487,41.47050,-73.25170"
"R5G,49.53020,-96.66727"
"44429,41.09290,-80.98150"
"68447,40.20710,-96.06670"
"98579,46.79450,-123.14700"
"39824,31.55170,-84.90150"
"01745,42.29000,-71.50000"
"49808,46.82390,-87.81698"
"13659,43.74130,-75.85900"
"45426,39.79728,-84.31133"
"19012,40.05930,-75.10640"
"38585,35.69969,-85.47881"
"58711,48.94640,-101.36600"
"30823,33.17700,-82.46050"
"23059,37.70090,-77.47300"
"141417,30.81808,76.09865"
"27292,35.80000,-80.25000"
"16373,41.40898,-79.74899"
"31743,31.95270,-84.06260"
"15071,40.44286,-80.18625"
"85607,31.34450,-109.54500"
"68505,40.82440,-96.60540"
"33576,28.33850,-82.29440"
"67853,37.84740,-100.55000"
"22503,37.77764,-76.51356"
"43008,39.93440,-82.47390"
"11010,40.70030,-73.67500"
"74948,35.40843,-94.72856"
"33905,26.66790,-81.75250"
"75960,30.92270,-94.93110"
"43549,41.37220,-84.54310"
"90291,33.99958,-118.47130"
"56226,45.37010,-95.69350"
"04226,44.60390,-70.72780"
"95966,39.33750,-121.56306"
"14477,43.33540,-78.14080"
"28747,35.13960,-82.92120"
"60443,41.50630,-87.74460"
"36751,31.85340,-87.57530"
"R6W 4B1,49.18296,-97.95707"
"71046,32.16520,-93.96290"
"45154,39.02000,-83.92000"
"13139,42.73860,-76.61860"
"17584,39.96010,-76.26830"
"07803,40.87788,-74.59377"
"89423,39.05741,-119.74268"
"50317,41.63892,-93.52644"
"35236,33.35830,-86.81700"
"06401,41.34370,-73.06330"
"15767,40.96451,-79.03337"
"01524,42.24920,-71.92060"
"76945,31.89000,-100.48000"
"99128,47.04128,-117.10628"
"25666,37.92080,-82.27010"
"B4V 8T3,44.37212,-64.52088"
"63145,38.74640,-90.36130"
"19961,39.16670,-75.44880"
"28677,35.78000,-80.88000"
"13501,43.09927,-75.22152"
"17762,41.28050,-76.71390"
"47042,38.99550,-85.25150"
"15317,40.30648,-80.12890"
"20417,38.90190,-77.02270"
"L5B 4B8,43.58962,-79.64617"
"89511,39.39050,-119.80700"
"23663,37.03060,-76.31880"
"86538,36.44790,-109.57900"
"63147,38.69690,-90.21730"
"98342,47.75390,-122.53400"
"26763,39.48150,-78.70630"
"67416,38.67280,-97.57600"
"40923,36.96690,-83.80950"
"E5H 1V8,45.11305,-66.74121"
"23423,37.55870,-75.73470"
"75050,32.74596,-96.99778"
"70611,30.34650,-93.20130"
"53267,43.04360,-87.90980"
"70727,30.48640,-90.95610"
"55379,44.75140,-93.51460"
"04643,44.59230,-67.80830"
"48882,42.80490,-84.29340"
"400093,19.11673,72.86663"
"21913,39.40430,-75.86770"
"50010,42.03830,-93.62840"
"18224,41.03040,-75.86440"
"16146,41.23400,-80.50490"
"65802,37.17819,-93.41612"
"48040,42.91090,-82.48220"
"25164,38.44760,-81.15594"
"47147,38.61500,-85.50570"
"45826,40.54870,-84.57030"
"52359,41.35100,-91.80210"
"08341,39.51873,-74.94823"
"56553,46.42640,-96.67850"
"29369,34.86080,-82.03830"
"08721,39.90909,-74.15492"
"59922,47.99840,-114.28100"
"06239,41.84562,-71.88535"
"50619,42.83350,-92.64550"
"21670,39.13640,-75.76660"
"29123,33.76820,-81.25990"
"11968,40.89093,-72.46370"
"32792,28.60930,-81.30140"
"32301,30.45000,-84.28000"
"98177,47.74240,-122.37100"
"R0G 2K0,49.12634,-98.73458"
"47859,39.91200,-87.17320"
"04279,37.18513,-2.20461"
"13331,43.83155,-74.84925"
"99402,46.22515,-117.33961"
"37161,35.48350,-86.46030"
"38221,36.24120,-88.04140"
"74129,36.12630,-95.86910"
"73107,35.48160,-97.57470"
"55363,45.03920,-93.90560"
"13080,43.06840,-76.46380"
"55369,45.17658,-93.42773"
"60417,41.42740,-87.59250"
"18428,41.43086,-75.18023"
"G6J 1E8,46.66729,-71.24394"
"78719,30.10030,-97.67250"
"36303,31.27100,-85.39230"
"39345,32.31210,-89.20190"
"77090,30.00870,-95.44400"
"17572,40.01230,-76.15110"
"83660,43.80670,-116.92300"
"72770,36.17720,-94.23430"
"63938,36.51140,-90.26660"
"85207,33.45490,-111.64000"
"29803,33.48800,-81.67830"
"37332,35.56000,-84.95000"
"3900,76.00000,-30.00000"
"59417,48.51886,-113.11703"
"74965,36.00680,-94.63550"
"22801,38.46563,-78.97201"
"2134,52.30739,4.63010"
"14028,43.31730,-78.71920"
"91756,34.06250,-118.12200"
"76518,30.89530,-97.12700"
"X0E,70.91920,-109.95740"
"70364,29.63520,-90.67420"
"06373,41.68530,-71.81470"
"55330,45.34500,-93.56580"
"62992,37.26830,-89.17920"
"97434,43.70340,-122.84800"
"59523,48.62920,-109.22400"
"20189,39.00900,-77.44210"
"12766,41.81370,-74.97990"
"90224,33.87320,-118.26500"
"48316,42.69060,-83.05690"
"45177,39.44000,-83.83000"
"41774,37.13640,-83.16330"
"53818,42.73000,-90.47000"
"95015,37.32330,-122.03100"
"91403,34.14600,-118.46300"
"38573,36.42750,-85.20170"
"92210,33.70020,-116.34200"
"63770,37.59070,-89.71550"
"34487,28.78140,-82.61560"
"49775,45.76940,-84.46360"
"72745,36.25646,-94.07826"
"94066,37.62250,-122.41900"
"77385,30.18790,-95.42230"
"10803,40.90982,-73.80791"
"90017,34.05310,-118.26500"
"76569,30.96830,-97.22130"
"02343,42.14710,-71.00460"
"V3M 6V5,49.16119,-122.97537"
"69001,40.02445,-100.61015"
"85326,33.37032,-112.58378"
"97220,45.54920,-122.55800"
"60062,42.12720,-87.84510"
"04071,43.82593,-70.51893"
"90071,34.05250,-118.25400"
"75475,33.48360,-96.25380"
"M5S 3C1,43.66931,-79.39358"
"V8G 1T4,54.51819,-128.60315"
"35405,33.11970,-87.52950"
"15723,40.70540,-79.15820"
"D01 P6F8,53.34854,-6.26562"
"99712,65.16790,-146.59000"
"57017,43.93520,-96.82890"
"13480,42.92500,-75.37190"
"45614,38.94570,-82.25300"
"47036,39.39070,-85.24530"
"66870,37.88198,-95.99277"
"57246,45.01990,-96.69960"
"82441,44.59130,-107.75500"
"02552,41.36480,-70.75150"
"81008,38.41010,-104.58300"
"34995,27.19740,-80.25320"
"84004,40.49520,-111.68200"
"27425,36.07280,-79.79390"
"07057,40.85316,-74.11375"
"65801,37.19000,-93.28000"
"39325,32.52370,-88.81430"
"22655,39.09000,-78.22000"
"92127,33.02720,-117.11800"
"52340,41.70920,-91.67570"
"72935,35.49370,-94.13740"
"56098,43.80360,-94.14330"
"73573,34.24454,-97.96698"
"24882,37.62860,-81.76940"
"47265,38.98478,-85.60941"
"23518,36.91190,-76.21320"
"28523,35.20500,-77.29290"
"76384,34.29481,-99.27758"
"73121,35.52400,-97.44190"
"42350,37.44660,-87.18130"
"81058,37.86680,-103.89600"
"38150,35.14940,-90.04880"
"63125,38.50633,-90.30287"
"44061,41.66620,-81.33990"
"49425,43.41000,-86.07000"
"33247,25.85090,-80.23860"
"24607,37.29580,-82.28120"
"68407,40.88639,-96.25446"
"E2K 4S9,45.27114,-66.07709"
"01247,42.69960,-73.09360"
"82420,44.88500,-108.48700"
"08214,39.19320,-74.82560"
"15417,40.04535,-79.97561"
"15713,40.57080,-79.26240"
"72017,34.83250,-91.38550"
"T3P,51.24419,-114.16318"
"88230,33.16604,-104.35250"
"26547,39.51310,-79.81600"
"20630,38.15920,-76.47520"
"08330,39.49739,-74.83883"
"48809,43.10182,-85.36917"
"44857,41.21860,-82.58510"
"68309,40.04850,-96.57670"
"14614,43.15710,-77.61530"
"59720,44.99430,-111.61500"
"54763,45.18360,-91.86900"
"67154,37.95620,-97.09590"
"83611,44.42360,-115.80000"
"54982,44.12004,-89.18413"
"46952,40.60310,-85.66720"
"59452,46.87110,-110.20400"
"14652,43.15250,-77.73180"
"05750,43.64020,-73.22590"
"74945,35.58060,-94.82050"
"84069,40.33670,-112.46100"
"68038,41.96610,-96.45100"
"38011,35.46570,-89.71470"
"92408,34.08710,-117.27600"
"36091,32.75900,-86.52720"
"71210,32.50650,-92.10240"
"78155,29.57000,-97.96000"
"55412,45.02570,-93.30030"
"94929,38.24190,-122.95500"
"84539,39.55580,-110.40000"
"59012,45.30510,-106.49500"
"90710,33.79066,-118.29651"
"93561,35.12000,-118.51000"
"77975,29.57000,-97.14000"
"44302,41.09030,-81.54040"
"M6H 2L3,43.67771,-79.43274"
"73007,35.64840,-97.32440"
"00840,17.71350,-64.88270"
"93636,36.93000,-119.83000"
"45164,39.55420,-83.78420"
"24871,37.34950,-81.46580"
"12842,43.76690,-74.30850"
"08081,39.72370,-74.97930"
"52220,41.74170,-91.96810"
"48886,43.43788,-85.12719"
"T1Y,51.08416,-113.98115"
"75685,32.35550,-94.09550"
"90032,34.07980,-118.17700"
"52329,42.33710,-91.84200"
"62882,38.66300,-89.09460"
"13043,43.04140,-75.74530"
"95383,38.01187,-120.20630"
"71105,32.45700,-93.70960"
"NE38 7RR,54.90008,-1.53356"
"T4B 2W1,51.30446,-114.02388"
"95701,39.24920,-120.76000"
"54631,43.29165,-90.82679"
"52257,41.90560,-92.18020"
"56020,43.60880,-93.51390"
"22649,39.00120,-78.25100"
"70893,30.41460,-91.17230"
"54940,44.20330,-88.90010"
"62085,39.07850,-89.80740"
"M14 6HS,53.44661,-2.22294"
"V9B 4R3,48.45913,-123.55356"
"19160,40.01240,-75.14640"
"55041,44.39384,-92.36162"
"55021,44.32913,-93.21133"
"39750,33.55540,-89.08478"
"99362,46.12700,-118.36000"
"29839,33.52780,-81.63640"
"77580,29.86720,-94.88610"
"01921,42.70371,-71.14290"
"B0J 1K0,44.60000,-64.53333"
"80109,39.38270,-104.82800"
"13340,43.05180,-75.11670"
"48006,43.11691,-82.71313"
"36849,32.59940,-85.48890"
"62250,38.57090,-89.39970"
"78140-660,-15.62693,-56.11254"
"L7E 4T7,43.87420,-79.73066"
"85015,33.50950,-112.10200"
"02043,42.21610,-70.88470"
"18816,41.74650,-75.89860"
"60187,41.85460,-88.11600"
"40831,36.80050,-83.34680"
"49648,45.00600,-85.35410"
"11947,40.94470,-72.56730"
"55025,45.30802,-92.96313"
"80861,39.32130,-102.74900"
"30358,33.93300,-84.38580"
"07081,40.69880,-74.32480"
"B1N 1K7,46.15922,-60.18634"
"74078,36.12600,-97.07950"
"27404,36.08510,-79.83100"
"54137,44.75990,-88.26040"
"66733,37.64180,-95.23990"
"12857,43.86040,-74.06290"
"77964,29.33591,-96.83510"
"16875,40.84146,-77.54750"
"90502,33.83590,-118.29300"
"31061,33.07690,-83.30320"
"58235,48.09410,-97.50460"
"WD24 5AY,51.67017,-0.39901"
"24602,37.17570,-81.67080"
"27968,35.55849,-75.46652"
"90671,33.94720,-118.08500"
"58467,46.89000,-99.30000"
"6157,115.78500,-32.04900"
"94542,37.67854,-122.04580"
"67735,39.29822,-101.79796"
"20388,38.87640,-76.99380"
"75657,32.79020,-94.30190"
"41636,37.39100,-82.72800"
"12538,41.80340,-73.89260"
"44817,41.20310,-83.54730"
"17312,39.94750,-76.51060"
"77216,29.61670,-95.21450"
"40502,38.02572,-84.49469"
"29403,32.80280,-79.94800"
"15679,40.17007,-79.59810"
"17938,40.62620,-76.62080"
"J0B 1L0,45.24293,-71.83228"
"96943,9.48330,138.08300"
"33114,25.72120,-80.26890"
"92375,34.06180,-117.18200"
"70775,30.88935,-91.35011"
"71759,33.32030,-92.64580"
"25839,37.78540,-81.39620"
"27016,36.48920,-80.23255"
"E7N,46.19268,-67.46422"
"14756,42.19680,-79.42420"
"96103,39.86017,-120.69161"
"43762,40.03550,-81.73900"
"45036,39.49145,-84.24966"
"91410,34.20310,-118.49100"
"61485,41.02110,-90.08520"
"15642,40.31560,-79.72400"
"28738,35.47850,-83.00400"
"60076,42.03550,-87.73040"
"26250,39.03590,-79.95630"
"12935,44.93340,-73.79550"
"10980,41.23940,-74.03900"
"19382,39.92810,-75.61130"
"99205,47.69690,-117.44800"
"15324,40.10090,-80.06720"
"02041,42.07750,-70.65000"
"04429,44.69317,-68.65825"
"L7E 4Z4,43.87420,-79.73066"
"85027,33.68890,-112.10800"
"28697,36.14000,-81.16000"
"74132,36.07509,-96.03583"
"29447,33.10520,-80.59510"
"75008,48.86893,2.30137"
"74074,36.13000,-97.07000"
"02188,42.20760,-70.95750"
"10249,40.74070,-73.99490"
"12136,42.43580,-73.55730"
"81520,39.08490,-108.43200"
"54665,43.45581,-90.95735"
"07071,40.79000,-74.11000"
"70452,30.43390,-89.79670"
"50262,40.85470,-93.84340"
"98314,47.55790,-122.64200"
"32457,29.82640,-85.30490"
"44275,41.10010,-82.09650"
"D12 PF77,53.33020,-6.31057"
"76634,31.78540,-97.57860"
"42025,36.77672,-88.14420"
"62970,37.21090,-89.09850"
"47006,39.29000,-85.21000"
"75024,33.07620,-96.80440"
"95301,37.29077,-120.31852"
"79220,33.79080,-100.72400"
"75601,32.50070,-94.74049"
"31039,32.59570,-84.38480"
"93022,34.40430,-119.29700"
"65079,38.15950,-92.78900"
"32333,30.65770,-84.36491"
"81131,37.99640,-105.69900"
"38834,34.89847,-88.59518"
"18705,41.24000,-75.87000"
"50043,42.41660,-93.37480"
"44313,41.14070,-81.56580"
"35126,33.70204,-86.69742"
"28170,35.03830,-80.07760"
"83854,47.73190,-116.97500"
"98849,48.52310,-119.73200"
"SM6,51.36398,-0.15185"
"66830,38.63230,-96.09630"
"76648,31.83450,-96.81350"
"79546,32.78150,-100.59178"
"95956,39.90220,-121.00700"
"62474,39.43160,-88.05610"
"23181,37.55266,-76.81064"
"46540,41.67000,-85.70000"
"89452,39.24600,-119.96200"
"98513,46.99970,-122.74900"
"34290,27.04590,-82.24910"
"08836,40.59960,-74.55780"
"29481,33.03461,-80.84260"
"33031,25.52844,-80.49033"
"37327,35.44035,-85.34830"
"P0M,48.90275,-84.11749"
"70363,29.51750,-90.68330"
"16401,41.91117,-80.44785"
"75019,32.96000,-96.99000"
"58052,46.67280,-97.30410"
"96923,13.43910,144.79800"
"79960,31.76000,-106.48800"
"15934,40.27940,-78.80280"
"85757,32.13630,-111.08600"
"13605,43.81530,-76.06300"
"13367,43.75650,-75.59380"
"84089,41.11000,-112.02400"
"07302,40.72080,-74.04590"
"16833,40.93430,-78.58880"
"19065,39.91760,-75.39050"
"24469,38.19780,-78.90640"
"03038,42.89000,-71.28000"
"84091,40.58790,-111.88100"
"39553,30.41720,-88.64340"
"61027,42.33000,-89.76000"
"61299,41.50950,-90.57860"
"73135,35.39700,-97.42520"
"B5A 4A8,43.86127,-66.04893"
"06380,41.56739,-72.04607"
"41736,37.38340,-83.20420"
"95632,38.16186,-121.61162"
"99156,48.11760,-117.22700"
"61012,42.41460,-88.74790"
"92019,32.78560,-116.88700"
"46765,41.23260,-85.04590"
"44056,41.31000,-81.49000"
"46936,40.49250,-85.91962"
"24129,37.13550,-80.59170"
"600063,12.91846,80.08615"
"92604,33.68890,-117.78900"
"50601,42.55000,-93.05000"
"72501,35.76980,-91.64097"
"51237,43.30490,-96.04674"
"48211,42.38408,-83.04151"
"76385,34.15450,-99.26470"
"H2V,45.52592,-73.61069"
"41074,39.11080,-84.46520"
"12149,42.64660,-74.57430"
"6210-1685,38.92859,-94.67194"
"06611,41.25990,-73.20990"
"29101,34.46000,-80.25000"
"60047,42.19000,-88.08000"
"53571,43.27980,-89.35800"
"08855,40.49920,-74.39960"
"03597,44.99550,-71.53180"
"89406,39.58090,-118.33400"
"22656,39.20940,-78.09690"
"97635,42.05370,-120.23800"
"30459,32.44860,-81.78330"
"302028,52.96595,36.06023"
"50064,42.10310,-94.22700"
"32641,29.59639,-82.21778"
"18512,41.40000,-75.66000"
"83622,44.07000,-115.48900"
"46795,41.53371,-85.27161"
"49682,44.97840,-85.64880"
"25530,38.34950,-82.56380"
"83330,42.92770,-114.70300"
"37725,36.02000,-83.41000"
"S0H 4B0,50.93315,-106.19919"
"22211,38.87598,-77.08044"
"G1N 2E3,46.80039,-71.25543"
"70157,29.94300,-90.08300"
"68727,42.53980,-97.15210"
"47925,40.88254,-86.74529"
"7413 VB,52.26057,6.16225"
"V31 F309,52.44605,-9.48537"
"13410,42.93290,-74.60810"
"37857,36.44455,-82.95016"
"50517,43.29890,-94.20690"
"70605,30.17660,-93.23050"
"98651,45.77340,-121.63800"
"40153,37.71260,-86.51800"
"47341,39.97610,-84.89430"
"37334,35.12394,-86.62079"
"21146,39.08080,-76.55710"
"19373,39.88561,-75.52801"
"33945,26.65770,-82.15130"
"B0N 2A0,45.00638,-64.01113"
"94806,37.98918,-122.33019"
"53015,43.92300,-87.79010"
"99918,56.01580,-132.81400"
"08826,40.74843,-74.88128"
"97426,43.89900,-123.03900"
"62460,38.60980,-87.71720"
"SO24 9RE,51.10577,-1.12379"
"78861,29.42520,-99.10050"
"50629,42.60020,-92.03840"
"77039,29.90950,-95.34120"
"42436,37.42340,-87.56930"
"94701,37.86830,-122.27000"
"17529,40.00982,-76.12857"
"21048,39.44871,-76.92387"
"V0X,49.38035,-121.35832"
"40828,36.85090,-83.16110"
"08031,39.86690,-75.09300"
"08088,39.92743,-74.72658"
"77612,30.41540,-93.99040"
"78012,28.78780,-98.49380"
"48531,43.05600,-83.74990"
"32404,30.14830,-85.60301"
"99341,46.95280,-118.73200"
"23150,37.47292,-77.21136"
"67030,-1.35855,-48.37387"
"26060,40.10540,-80.54740"
"45750,39.37295,-81.39620"
"97535,42.26540,-122.81100"
"16246,40.79310,-79.18060"
"68637,41.80100,-98.66130"
"P0R 1E0,46.34441,-83.92272"
"14301,43.09840,-79.03340"
"95551,40.65980,-124.25000"
"36785,32.26880,-86.84700"
"27909,36.16821,-76.07187"
"NP44 1DW,51.66059,-3.02558"
"59873,47.68530,-115.24700"
"25231,38.62760,-81.56000"
"48423,43.09169,-83.55829"
"94611,37.82860,-122.20800"
"49756,44.81730,-84.27910"
"06140,19.41791,-99.17528"
"91109,34.16680,-118.16500"
"11565,40.67490,-73.67200"
"70395,29.68660,-90.86750"
"35235,33.62830,-86.64340"
"50524,42.60160,-94.32710"
"3029 BP,51.90995,4.43367"
"13065,42.81440,-76.80950"
"18032,40.65700,-75.46750"
"71008,32.22905,-92.84793"
"97733,43.47707,-121.68530"
"90103,33.99490,-118.16600"
"44202,41.31880,-81.33690"
"10976,41.02060,-73.92310"
"61257,41.59040,-90.22200"
"DA7 4LL,51.46374,0.14916"
"20912,38.99379,-76.99784"
"65441,38.07870,-91.15440"
"15067,40.20590,-79.95340"
"50455,43.46450,-92.61310"
"04487,45.31890,-68.06130"
"42442,37.18660,-87.55548"
"83404,43.38269,-112.03664"
"20530,38.89300,-77.02520"
"19950,38.86928,-75.57854"
"13131,43.40000,-76.12000"
"53595,42.96050,-90.13030"
"40473,37.38750,-84.33180"
"70372,48.78897,9.22751"
"12187,42.65503,-74.49945"
"55467,44.98610,-93.27080"
"73071,35.24410,-97.41440"
"55772,48.11340,-93.09530"
"77581,29.58862,-95.30040"
"56308,45.85510,-95.43330"
"95237,38.16620,-121.13900"
"90409,34.00030,-118.48200"
"74355,36.87460,-94.87730"
"72081,35.42897,-91.68764"
"48661,44.20018,-84.29108"
"57632,45.85510,-100.01500"
"33815,28.04110,-82.00100"
"24382,36.95000,-81.08000"
"26149,39.47570,-80.89820"
"97256,45.51740,-122.67900"
"68924,40.37578,-99.12348"
"12928,43.95060,-73.53190"
"85030,33.45230,-112.07900"
"78669,30.38640,-98.04830"
"21915,39.49997,-75.92305"
"23927,36.67240,-78.55690"
"48342,42.64440,-83.27470"
"55395,44.96000,-94.04000"
"03909,43.16770,-70.68220"
"15439,39.74280,-79.82460"
"52720,41.53510,-91.19291"
"51360,43.42650,-95.15470"
"19809,39.78542,-75.47588"
"02332,41.99455,-70.63698"
"43786,39.71410,-81.27550"
"84751,38.36220,-113.40500"
"78933,29.73980,-96.39200"
"92281,33.03000,-115.55000"
"93203,35.00441,-118.94955"
"41045,38.71260,-85.04720"
"55569,45.12360,-93.45760"
"77541,28.94441,-95.28883"
"33008,25.98000,-80.14000"
"79842,30.02180,-103.01700"
"61830,40.00430,-88.73260"
"05748,43.91810,-72.91850"
"16631,40.27590,-78.33870"
"60099,42.42224,-87.85730"
"63118,38.58439,-90.22778"
"58776,48.32820,-102.50400"
"73526,34.78500,-99.36250"
"37934,35.87060,-84.21651"
"24866,37.26370,-81.61860"
"96767,20.87860,-156.68300"
"87016,34.74800,-106.15800"
"15018,40.26420,-79.79910"
"46960,41.12870,-86.52460"
"45688,38.73130,-82.53310"
"J0B 2H0,45.66582,-72.14792"
"54017,45.06552,-92.59992"
"83834,46.97020,-116.61200"
"28532,34.89250,-76.90410"
"80545,40.83560,-105.84000"
"85345,33.57350,-112.26000"
"37914,35.97560,-83.78090"
"37748,35.93000,-84.56000"
"48348,42.74009,-83.38305"
"36606,30.67030,-88.10630"
"57234,44.62410,-96.95810"
"61604,40.70559,-89.69871"
"05079,43.95620,-72.32430"
"15734,40.71670,-79.00730"
"91607,34.16660,-118.40000"
"12855,44.00200,-73.80150"
"24588,37.22431,-79.09446"
"45895,40.58283,-84.31606"
"42539,37.34668,-84.82440"
"E5C,45.15868,-66.91568"
"49062,42.36140,-85.81350"
"62098,39.37560,-90.29430"
"46247,39.67660,-86.13190"
"60638,41.78900,-87.76990"
"74127,36.17050,-96.03300"
"38040,35.90210,-89.46430"
"15083,40.23870,-79.78580"
"15055,40.30350,-80.13290"
"89177,36.08570,-115.14700"
"83429,44.22427,-111.47900"
"12074,43.03460,-74.04040"
"91117,34.14630,-118.09600"
"68873,41.33760,-98.42630"
"21631,38.58750,-75.94850"
"08218,39.15170,-74.87100"
"H2Y 1H9,45.50582,-73.55316"
"47175,38.34850,-86.53620"
"30545,34.68240,-83.74420"
"06254,41.61000,-72.14000"
